favorite_count,source,text,is_retweet,created_at,retweet_count
5,Twitter for Android,"b'UN CASO DE COVID EN PSG\xf0\x9f\x87\xab\xf0\x9f\x87\xb7 \n\n\xe2\x96\xb6\xef\xb8\x8f El conjunto parisino confirm\xc3\xb3 que su jugador, Moise #Kean dio positivo de #coronavirus y no estar\xc3\xa1 presente hoy en el partido ante #Bordeux, por la fecha 28 de la #Ligue1. https://t.co/bvajIvOwjE'",False,Wed Mar 03 15:12:20 +0000 2021,2
0,Twitter for Android,b'Estoy esperando que me armen un monumento https://t.co/TH6MBJJP6N',False,Sun Mar 07 17:08:41 +0000 2021,1
1,Twitter for iPhone,"b'Release the Truth. DeSantis said, Florida Residents are Lifting Up! Yea to Heaven \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7DO NOT Listen to this Moron!! Protect Yourself !\n@DearAuntCrabby @BetteMidler \n@RonDeSantisFL @POTUS @VP #COVID19 #DeathSantis https://t.co/jr2RpQ5OkZ'",False,Wed Mar 03 12:18:57 +0000 2021,1
6,Twitter Web App,"b'March 4 Coronavirus Data Posted: 41,122 https://t.co/5G0HS5rybe \n\n108 new positive coronavirus (COVID-19) cases, three additional residents lost their lives due to COVID-19.\n\n47-year-old female\n72-year-old female\n86-year-old male https://t.co/mZ5LCf3r9N'",False,Fri Mar 05 15:23:26 +0000 2021,4
0,Twitter for Android,b'COVID-19 vaccine saves lives and will ensure a brighter future for us all.\n\n#TheVaccineIsSafe\n#IWillTakeTheVaccine https://t.co/r8dCiSHBSE',False,Mon Mar 01 09:33:35 +0000 2021,0
1,Twitter for iPhone,b'A great listen. Amazing how nutty the nutters really are \xf0\x9f\x91\x87 https://t.co/560NzfMbBj',False,Thu Mar 04 18:06:57 +0000 2021,0
2,Hootsuite Inc.,"b'As Congress continues to debate the #AmericanRescuePlan and #COVID19 relief after the House voted to pass it, we must keep the pressure on the Senate to deliver a bold, inclusive, and just relief package. Take action at our link to contact your Senators!  https://t.co/AjqtoQswLG'",False,Tue Mar 02 17:48:29 +0000 2021,1
0,SocialFlow,b'Lakers\xe2\x80\x99 Marc Gasol to miss Tuesday\xe2\x80\x99s game due to COVID-19 protocols https://t.co/GHmE4WE59N',False,Wed Mar 03 00:11:59 +0000 2021,0
1,Twitter for iPhone,b'And Anchorage VA is offering vax to vets All Ages https://t.co/mwqsG1Gipj',False,Fri Mar 05 21:23:54 +0000 2021,0
0,IFTTT,b'#Download My Kill #Coronavirus On Contact #Recipes #FREE #coronaviruschallenge #COVID19 https://t.co/AS9RUrJG03 https://t.co/80L5p6BoML',False,Fri Mar 05 17:30:24 +0000 2021,0
2,Twitter for Android,"b'If we don\'t start calling the Covid vaccine ""Fauci Ouchies"" we are missing a prime opportunity. \n\n#coronavirus #VirusCorona #vaccines #vaccine #vaccine'",False,Sun Mar 07 13:38:46 +0000 2021,0
0,dlvr.it,"b""Gwyneth Paltrow is using an 'intuitive fasting' diet to treat lingering COVID-19 symptoms - Insider https://t.co/ILllJZOgw3""",False,Fri Mar 05 19:04:03 +0000 2021,0
15,Twitter for iPhone,b'Great publication by @UTHealthObGyn @jackie_parchem @PetrouuaIrene ! Advocating for the pregnant population and sharing their expertise! #Sibai https://t.co/yb4cL8Zxdp',False,Tue Mar 02 13:01:43 +0000 2021,5
2,Twitter Web App,b'Ok someone tell me this is bullshit and we can ignore it https://t.co/jacOhdlv8E',False,Fri Mar 05 18:47:06 +0000 2021,1
0,Twitter Web App,"b'The @Raptors will be back on the court today, to make up the game that was postponed yesterday. But, virus safety rules will leave them shorthanded. #WeTheNorth #COVID19 https://t.co/DdCYpmJZtV'",False,Wed Mar 03 12:11:40 +0000 2021,0
0,Twitter Web App,"b""Got my first shot today! My fellow vets in Las Vegas, let's carry on the mile and get inoculated for all those who can't. https://t.co/7ismtfF6wt""",False,Fri Mar 05 04:03:43 +0000 2021,0
1,The Social Jukebox,"b'\xf0\x9f\x99\x8f3 Secrets to Dealing with Covid-19 Stress\xf0\x9f\x91\x8d\n\n\xf0\x9f\xa4\xb8Our lives have been dominated by Covid-19, as a result of the Corona virus that has kept the large majority of the world in a state of disarray - learn how to take care of yourself!\n\nhttps://t.co/CLE0CfE0Gb\n#Wellbeing'",False,Wed Mar 03 05:01:15 +0000 2021,1
17,Twitter for iPhone,b'\xf0\x9f\x87\xa8\xf0\x9f\x87\xb4 #Colombia Recibi\xc3\xb3 ayer 117.000 dosis de la vacuna Pfizer para el covid. Es el primer pa\xc3\xads de Latinoam\xc3\xa9rica en recibirlas gracias a la iniciativa Covax de Gavi/OMS. https://t.co/oOq7Xopmiw',False,Tue Mar 02 05:59:18 +0000 2021,3
0,Twitter Web App,b'Triste realidad que no quieren ver:personal de Salud victima del Coronavirus SARS-CoV-Nos contagiamos como prestadores de servicios d la enfermedad COVID-19. Y ahora quien podra defendernos?Los protocolos SON INCIERTOS!!FALLA EL SISTEMA MPPS @MagaGutierrezV #Protecci\xc3\xb3nSocialSalud',False,Thu Mar 04 14:20:53 +0000 2021,0
0,IFTTT,"b'COVID-19 DEATH toll in Kenya increases by four to 1,863, Health CS Mutahi Kagwe announces. https://t.co/iBdVefpbXR'",False,Tue Mar 02 16:28:07 +0000 2021,0
4,dlvr.it,"b""Australia asks European Commission to review Italy's COVID-19 vaccine block https://t.co/EDcdIUSsQ1 https://t.co/2XKvQNQC6n""",False,Fri Mar 05 05:05:02 +0000 2021,4
0,Twitter Web App,b'Inside the Dubai startup that is digitising mentorship in the wake of coronavirus https://t.co/YVkmTEMuL5 Interesting\nHow does the AI approach to matching manage the development rather than guidance part of mentoring',False,Wed Mar 03 11:17:18 +0000 2021,0
3,Twitter Web App,b'The @NIH said people with #HIV should be considered a high-risk group when making decisions about #COVID19 vaccine priority. The recommendation was part of the NIH\xe2\x80\x99s updated interim guidance for COVID-19 and HIV. @JackDehovitz weighs in:\nhttps://t.co/uQStXzTVCF',False,Wed Mar 03 17:56:11 +0000 2021,0
4,Echobox,b'Tucum\xc3\xa1n recibi\xc3\xb3 este domingo cerca de 15.000 Sputnik V contra el coronavirus https://t.co/eCst1smgeR',False,Sun Mar 07 17:16:17 +0000 2021,1
24,SocialFlow,"b'Companies in Indonesia will be allowed to buy Covid-19 vaccines for employees, but public-health experts say the plan could steer shots toward the wealthy https://t.co/44XeFxTxFe'",False,Fri Mar 05 11:30:08 +0000 2021,14
7,Twitter for Android,b'This week in #JamaicaNow: Jamaicans left shocked at the treatment and death of a teenage asthmatic girl at a Corporate Area hospital\xe2\x80\xa6 The COVID-19 vaccine roll-out in Jamaica delayed again...\n\nFull video: https://t.co/lARPangBSS https://t.co/EtZAt4mEko',False,Sat Mar 06 17:58:23 +0000 2021,2
0,Twitter Web App,"b'@BuzzPatterson Joe Biden is extracting more young migrants from Central America. What is a chaotic Hunger Games trail of loans, coyotes, cartels, rape, rescuers, and the entire illegal immigration process is an absolute human Petri dish opportunity for the transmission of the coronavirus.'",False,Wed Mar 03 13:28:08 +0000 2021,0
1,Twitter for Android,"b'Y d\xc3\xb3nde anda L\xc3\xb3pez-Gatell? Ahora ya nada m\xc3\xa1s enviando su ""reporte"" desde Twitter porque en las conferencias vespertinas terminaron poni\xc3\xa9ndoles videos. As\xc3\xad la gran estrategia en nuestro pa\xc3\xads contra la pandemia \xf0\x9f\x98\xa1 https://t.co/hlktvojhim'",False,Sun Mar 07 14:35:59 +0000 2021,0
5,Twitter Web App,"b""@BalanceTonPost @wargonm Visiblement monsieur .@wargonm n'a pas lu le document \xc3\xa9crit par un groupe d'experts UK \xc3\xa0 l'adresse de l'OMS recommandant l'ivermectine comme pr\xc3\xa9vention et traitement du covid19 sur la base des donn\xc3\xa9es scientifiques actuelles. https://t.co/OsFGiJ3tdQ 1/2""",False,Fri Mar 05 16:01:11 +0000 2021,2
4,Twitter for iPhone,"b""Women\xe2\x80\x99s #jobs are at higher risk than men's from #COVID19 because of its impact on female-dominated #industry. Immediate action is needed to undo the damage. Find out more in this year's #WomenInWork Index from our @Strategyand Economics team: https://t.co/zmfxKniqgN #IWD2021 https://t.co/WvdazqqjGS""",False,Tue Mar 02 08:46:05 +0000 2021,1
2,True Anthem,"b""Australia has asked the European Commission to review a decision by Italy to block a shipment of AstraZeneca's COVID-19 vaccine, while stressing on Friday the missing doses would not affect the rollout of Australia's inoculation programme.\xe2\x80\x8b https://t.co/7VsO5UwCJP""",False,Fri Mar 05 08:15:02 +0000 2021,0
0,Twitter for Android,"b'Open SmartNews and read ""RFK Jr. is releasing a new film trying to convince Black people to not take the COVID-19 vaccine""  \nTo read it on the web, tap here: https://t.co/JmYeM6FDqj'",False,Fri Mar 05 12:47:17 +0000 2021,0
0,Hootsuite Inc.,b'\xf0\x9f\x92\x89 #Covid19 \nEU no contempla compartir vacunas contra el COVID-19 con M\xc3\xa9xico\nhttps://t.co/Z4nVZWnS3z',False,Tue Mar 02 04:00:22 +0000 2021,0
0,Twitter Web App,"b'3 Dozen Cases of Spontaneous Miscarriages, Stillbirths Occurring After COVID-19 Vaccination https://t.co/v2EErc0xyS via @epochtimes'",False,Wed Mar 03 16:37:29 +0000 2021,0
1,Twitter Web App,"b'Joe Biden is enjoying an early presidential honeymoon, with 60% of Americans approving of his job performance thus far&amp;even more backing his handling of the coronavirus pandemic, according to a new poll from The AP-NORC Center for Public Affairs Research.\nhttps://t.co/XD2JiDCfuZ'",False,Sat Mar 06 13:16:40 +0000 2021,1
0,Twitter for Android,"b""Reuters: 'When will it end?': How a changing virus is reshaping scientists\xe2\x80\x99 views on COVID-19.\nhttps://t.co/usYbPYKXde""",False,Thu Mar 04 11:56:41 +0000 2021,0
0,Twitter Web App,b'@wrestle38509187 @Nicky_Harrison_ @MattyTheStrong @WorldCOVID19 @SkyNews Cheer up and live your life\nhttps://t.co/rMS8Vk3Bgi',False,Tue Mar 02 13:01:20 +0000 2021,0
0,Twitter Web App,"b""Parents fear pupils will face 'mask apartheid' if they refuse to wear face coverings\xc2\xa0at schools | Daily Mail Online https://t.co/ezIZ52bImU https://t.co/jU61bIImVe #MaskApartheid #Covid19 #schools""",False,Sat Mar 06 16:57:28 +0000 2021,0
13,Twitter for Android,"b'#SriLanka Puts #China #Vaccine On Hold, Will Use #India-Made Shot \n\n#FreedomForTibet #FreeTibet #XiJinping #CCP #ChineseVirus #HoldChinaAccountable #BoycottSinovac #FreeUyghurs #BoycottSinopharm #COVID19 #FreeHongKong #SaveUyghurs #CCPVirus #COVID19Vaccine https://t.co/JZJsRwRgIv'",False,Mon Mar 01 06:49:08 +0000 2021,8
0,Twitter Web App,b'@IacovosMichael @Docs4LTCJustice For each tragic death is a number multiplied by XX. The families/unsupported health care workers will never forget this trauma. Families/caregiver stories are so horrendous it can be equated to a war zone of mismanagement and disrespect. COVID-19 highlighted the history of abuses',False,Mon Mar 01 13:55:50 +0000 2021,0
0,Twitter for Android,"b'Covid-19 death rates 10 times higher in countries where most adults are overweight, report finds\n\nhttps://t.co/Of6js6nfId'",False,Thu Mar 04 13:21:45 +0000 2021,0
1,Twitter for Android,b'Vamos\n\xe2\xa4\xb5\xe2\xa4\xb5\xe2\xa4\xb5\xe2\xa4\xb5\xe2\xa4\xb5\xe2\xa4\xb5\xe2\xa4\xb5\xe2\xa4\xb5\xe2\xa4\xb5\xe2\xa4\xb5\xe2\xa4\xb5\xe2\xa4\xb5 https://t.co/DJw64hxzfj',False,Fri Mar 05 00:48:28 +0000 2021,0
3,Twitter for iPhone,b'Today has been a blessed day. Got a job and found out that my hospital bills from getting Covid-19 have been paid.',False,Tue Mar 02 23:06:59 +0000 2021,0
1,IFTTT,"b'New from Pew Research: In their own words, Americans describe the struggles and silver linings of the COVID-19 pandemic https://t.co/8YXtdDkPeo'",False,Fri Mar 05 14:28:13 +0000 2021,0
11,Twitter for iPhone,"b'I\xe2\x80\x99ll never forget an interview that I saw when I was young, the Indian billionaire explained why he doesn\xe2\x80\x99t lie: because then, he\xe2\x80\x99d have to keep track of every little lie; meanwhile, in telling the truth, he just has to speak it. \xf0\x9f\xa5\xb8 https://t.co/KuDB0NJfXV'",False,Wed Mar 03 13:00:44 +0000 2021,0
0,Twitter Web App,b'Send it! $BTC https://t.co/QMUh8JQSl1',False,Sat Mar 06 17:41:04 +0000 2021,0
3,TweetDeck,"b'Mexico reports 7,793 daily confirmed cases of COVID-19 #Mexico #CoronaVac #AstraZeneca\nhttps://t.co/nQ4eEeOzZo https://t.co/Bj4JFH6cj8'",False,Thu Mar 04 13:33:00 +0000 2021,1
0,Twitter for iPhone,b'God fucking damnit https://t.co/TqvDvaRM0E',False,Wed Mar 03 00:58:15 +0000 2021,0
0,Buffer,b'Jap\xc3\xb3n detecta 234 casos de nuevas variantes de coronavirus m\xc3\xa1s contagiosas \xf0\x9f\x99\x8b\xc2\xa0https://t.co/JaKxZ5uaHf\xc2\xa0something to give away \xf0\x9f\x8e\x81 https://t.co/A49Q0yFczu',False,Fri Mar 05 11:44:01 +0000 2021,0
0,Twitter for iPhone,b'CCP REMOTO N\xc2\xb0 345 S\xc3\x81BADO 06 DE MARZO DE 2021 -COVID EN https://t.co/9fafL2vetc #ccpremoto #Giro #giroestrat\xc3\xa9gico #covid19 #ConsultoraGiro &gt;&gt;&gt; abro hilo https://t.co/XmYAwVJgsY',False,Sat Mar 06 18:02:35 +0000 2021,0
0,Hootsuite Inc.,"b'A look at COVID-19 vaccinations in Canada on Thursday, March 4, 2021 https://t.co/1FXoCw6w05 https://t.co/vVeax55FC6'",False,Fri Mar 05 03:50:15 +0000 2021,0
0,Twitter Web App,"b""Evolution des hospitalisations #COVID19  le  3 mars  sur derniers 7j  brute\nHosp    9543  -0%  7j\nR\xc3\xa9a      2011  +0%\nD\xc3\xa9c\xc3\xa8s  1813  +2.6%\nR\xc3\xa9a en hausse.\nFort taux d'hospitalisation sur un axe  Dunkerque Paris Lyon Nice. \nHausse rouge carte de tendance.\n\nhttps://t.co/XEeYAiBtkX https://t.co/37pmX3jIe5""",False,Wed Mar 03 18:27:48 +0000 2021,0
1,Twitter Web App,b'@CShaef6687 @WintersNight18 @Acyn Caravans of coronavirus... pay no attention to the fact he just lifted the mask mandate and all regulations. This is all too stupid to be believed.',False,Fri Mar 05 12:26:55 +0000 2021,0
0,Twitter for iPad,b'Rite Aid gave 21 Philly vaccine doses to white people for every one it gave a Black person https://t.co/5HIknTMHsh via @PhillyInquirer',False,Sat Mar 06 12:26:38 +0000 2021,0
0,SocialFlow,"b'Which activities become safe after a dose or two of a COVID-19 vaccine? Can you hug, visit or travel with other vaccinated people? Experts weigh in. https://t.co/rqfxJvbdTm'",False,Wed Mar 03 23:11:18 +0000 2021,0
0,Twitter Web App,b'Hi @RNAOToronto is this person still licensed to practice nursing in Ontario? https://t.co/RUrog4yo9D',False,Sun Mar 07 16:01:30 +0000 2021,0
0,Twitter Web App,"b'COVID-19: research and vaccines https://t.co/intYU1dHLw \n""Vaccination against COVID-19 started on 27 December 2020 across the European Union. Vaccines are currently being shipped to all member states at the same time and under the same conditions.""'",False,Fri Mar 05 09:36:56 +0000 2021,0
4,Twitter for iPhone,b'Este jueves tenemos una cita\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc la comunicaci\xc3\xb3n est\xc3\xa1 viviendo una transformaci\xc3\xb3n hist\xc3\xb3rica en las empresas. Hemos aprendido mucho de la pandemia. Si quieres conocer las lecciones te espero este jueves a las 17:00h. \xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc https://t.co/m1Z8td3D9t',False,Tue Mar 02 15:30:29 +0000 2021,1
1,Twitter for iPhone,b'Mofos refuse to listen to just how down bad Russia has us on the internet. https://t.co/n7284QcbCB',False,Sun Mar 07 19:15:20 +0000 2021,0
0,Twitter for Android,b'@HondurasRosales @exposer_ii @Heraclio_Mlzo @Miguebrice @grace_ma77 @annienaranjor @UlloaMoi @Lredondo @allanmacotto @gusga_es @KarlaAndino_ Estos nos est\xc3\xa1n quejando est\xc3\xa1n buscando contagiarse por covid-19 Go culpar al gobierno',False,Fri Mar 05 04:17:05 +0000 2021,0
15,Sprinklr,"b'Majority Leader Chuck Schumer says the Senate could begin considering Pres. Biden\xe2\x80\x99s $1.9 trillion COVID-19 relief bill as soon as Wednesday night.\n\nThis comes after the president struck a deal with moderate Democrats to make the provision for $1,400 stimulus checks more targeted. https://t.co/AEUirIThuM'",False,Wed Mar 03 21:21:43 +0000 2021,10
0,Twitter for iPhone,b'@Billius27 Halton https://t.co/5oaPTLjEtb',False,Mon Mar 01 20:26:04 +0000 2021,0
2,Clarabridge Engage,"b'\xf0\x9f\x9a\x89 If you need to travel, you can subscribe to journey alerts through Messenger for personalised up-to-date journey info. \n\nThis will keep you informed about any cancellations or delays as well as expected busy services.\n\n\xe2\x84\xb9\xef\xb8\x8fMore info\xf0\x9f\x91\x89https://t.co/MB4z2OY2XK https://t.co/M9vBmL83tt'",False,Mon Mar 01 09:00:03 +0000 2021,1
0,WordPress.com,b'M\xc3\xa9xico tard\xc3\xb3 19 d\xc3\xadas en responder ante el\xc2\xa0Covid-19 https://t.co/mWXwfvQLoD https://t.co/4MggFtioFJ',False,Mon Mar 01 15:15:11 +0000 2021,0
0,TweetDeck,"b'Health Secretary J Radhakrishnan, attributing the surge to family and workplace clusters, has also told the Health department to review the availability of beds to prepare for a spike in cases. \n#TamilNadu #COVID19 @Sinduj11\n@NewIndianXpress\n@RAKRI1\nhttps://t.co/qKvtrpvE0e'",False,Sun Mar 07 16:15:00 +0000 2021,1
0,Twitter for iPhone,b'You helped pass a 2 trillion tax cut bill early in the Trump era that gave millions of dollars to the super rich individuals and companies instead of the poor and middle class who needed it. Shame on you for saying those who are suffering due to the pandemic don\xe2\x80\x99t need help! https://t.co/dejFuPm2EQ',False,Sat Mar 06 18:36:52 +0000 2021,0
4,Twitter Web App,"b'Miedo, en un d\xc3\xada tenemos m\xc3\xa1s muertes que vacunados en meses https://t.co/HW6dDuoQOO'",False,Mon Mar 01 23:19:33 +0000 2021,3
82,Twitter for iPhone,"b'\xe2\x80\x9cMasks save lives. This bill is anti-science and illogical.\xe2\x80\x9d \xe2\x80\x94 @DrRandyFriese to #HB2770 to   gut local mask ordinances by letting businesses opt out. 16,089 Arizonans have died from #COVID19.  Bill passes on party lines. #azleg'",False,Wed Mar 03 21:35:35 +0000 2021,43
0,Twitter for iPhone,"b'@NancyMi88556969 @GovMikeDeWine @OhioOOD Goto https://t.co/gt9czqEDA8. There are appointments available. May have to drive to a different cvs, but they are available.'",False,Wed Mar 03 19:37:05 +0000 2021,0
1,Twitter for Android,"b'@Digigabu @paolobenza Aca se explica que es un viaje esenciales. El CEO no cumple ninguno. Ojo, no es ilegal viajar. No se recomienda. Aca, a excepcion de Quebec, no hubo toque de queda o militares en la calle. Se espera respeto a las reglas. No se impone.\n\nhttps://t.co/ESkF1N2AWs'",False,Sat Mar 06 17:06:56 +0000 2021,0
0,Sprout Social,"b'""Few aspects of modern society have remained unaffected in some way by the Covid-19 pandemic, and so it\'s perhaps no surprise that a new report from the London School of Economics shows that job-based training is no different."" Read more from Forbes: https://t.co/gplMKlL2xk'",False,Tue Mar 02 18:17:03 +0000 2021,0
